location,context,source,target
StrStr.csv,jp,第{0}周目完走！完走報酬を入手した,第{0}周目完走！完走報酬を入手した
StrStr.csv,jp,交換成功,交換成功
StrStr.csv,jp,アイテムが不足しています,アイテムが不足しています
StrStr.csv,jp,温泉合宿,温泉合宿
StrStr.csv,jp,単価：,単価：
StrStr.csv,jp,交換可能回数,交換可能回数
StrStr.csv,jp,レベルアップ,レベルアップ
StrStr.csv,jp,たい焼き毎日入手上限：,たい焼き毎日入手上限：
StrStr.csv,jp,次のレベル：,次のレベル：
StrStr.csv,jp,茶話会のたい焼き入手数：+,茶話会のたい焼き入手数：+
StrStr.csv,jp,次のレベル：+,次のレベル：+
StrStr.csv,jp,順位報酬のたい焼き入手数：+,順位報酬のたい焼き入手数：+
StrStr.csv,jp,祈祷レベルが最大になりました,祈祷レベルが最大になりました
StrStr.csv,jp,一姫と祈祷,一姫と祈祷
StrStr.csv,jp,かぐや姫と祈祷,かぐや姫と祈祷
StrStr.csv,jp,ワン次郎と祈祷,ワン次郎と祈祷
StrStr.csv,jp,能力強化成功！,能力強化成功！
StrStr.csv,jp,パンダのストラップが足りません,パンダのストラップが足りません
StrStr.csv,jp,祈祷レベルは最大です,祈祷レベルは最大です
StrStr.csv,jp,ブックマーク外しますか？,ブックマーク外しますか？
StrStr.csv,jp,試練期間外,試練期間外
StrStr.csv,jp,第{0}位,第{0}位
StrStr.csv,jp,最終順位：,最終順位：
StrStr.csv,jp,報酬入手：,報酬入手：
StrStr.csv,jp,報酬は倉庫に反映されました,報酬は倉庫に反映されました
StrStr.csv,jp,雀士のプロファイルが見つかりません,雀士のプロファイルが見つかりません
StrStr.csv,jp,限定報酬,限定報酬
StrStr.csv,jp,龍の部,龍の部
StrStr.csv,jp,虎の部,虎の部
StrStr.csv,jp,一回戦,一回戦
StrStr.csv,jp,二回戦,二回戦
StrStr.csv,jp,決勝戦,決勝戦
StrStr.csv,jp,優勝,優勝
StrStr.csv,jp,決勝戦に進出,決勝戦に進出
StrStr.csv,jp,{0}進出決定,{0}進出決定
StrStr.csv,jp,データ収集中,データ収集中
StrStr.csv,jp,本回戦入場可能数：,本回戦入場可能数：
StrStr.csv,jp,消費：,消費：
StrStr.csv,jp,各回戦初戦入場無料,各回戦初戦入場無料
StrStr.csv,jp,{0}進出,{0}進出
StrStr.csv,jp,残り対局数,残り対局数
StrStr.csv,jp,終了期限：,終了期限：
StrStr.csv,jp,{0}年{1}月{2}日 {3}:{4},{0}年{1}月{2}日 {3}:{4}
StrStr.csv,jp,{0}PT獲得で{1}{2}への進出が確定,{0}PT獲得で{1}{2}への進出が確定
StrStr.csv,jp,進行中,進行中
StrStr.csv,jp,敗退,敗退
StrStr.csv,jp,{0}PT獲得で{1}{2}を入手可能,{0}PT獲得で{1}{2}を入手可能
StrStr.csv,jp,決勝戦への入場回数は1回のみ,決勝戦への入場回数は1回のみ
StrStr.csv,jp,優勝おめでとうございます,優勝おめでとうございます
StrStr.csv,jp,すべての対局が終了しました,すべての対局が終了しました
StrStr.csv,jp,龍闘虎争・{0}報酬,龍闘虎争・{0}報酬
StrStr.csv,jp,報酬内容,報酬内容
StrStr.csv,jp,龍闘虎争 開催中！\n一回戦：2020年11月19日(木)メンテナンス後～2020年11月25日(水)5:59　「入場可能回数3回」\n二回戦：2020年11月25日(水)8:00～2020年11月29日(日)5:59　　　　　　「入場可能回数2回」\n決勝戦：2020年11月29日(日)8:00～2020年12月1日(火)5:59　　　　　　  「入場可能回数1回」\n各回戦初めての入場料は無料です。2回目の入場以降は、20000コインを消費して入場できます。\n\n毎回入場直後の4対局（段位戦「銀の間」以上）で、\n四人麻雀：1/2/3/4位を獲得した場合は20/15/10/5PTを入手できます。\n三人麻雀：1/2/3位を獲得した場合は20/12/5PTを入手できます。\n入手したPTが次回戦進出ラインに到達した場合、次回戦への進出が決定されます。\n\n毎回戦で入手したPTが多ければ報酬が多くなります。\n報酬は毎回戦の4局の対局すべて終えたを後、受領できます。\n\n棄権するとすぐに本回戦の報酬を受領できます。\n進出が決定した場合は棄権しても進出できます。,龍闘虎争 開催中！\n一回戦：2020年11月19日(木)メンテナンス後～2020年11月25日(水)5:59　「入場可能回数3回」\n二回戦：2020年11月25日(水)8:00～2020年11月29日(日)5:59　　　　　　「入場可能回数2回」\n決勝戦：2020年11月29日(日)8:00～2020年12月1日(火)5:59　　　　　　  「入場可能回数1回」\n各回戦初めての入場料は無料です。2回目の入場以降は、20000コインを消費して入場できます。\n\n毎回入場直後の4対局（段位戦「銀の間」以上）で、\n四人麻雀：1/2/3/4位を獲得した場合は20/15/10/5PTを入手できます。\n三人麻雀：1/2/3位を獲得した場合は20/12/5PTを入手できます。\n入手したPTが次回戦進出ラインに到達した場合、次回戦への進出が決定されます。\n\n毎回戦で入手したPTが多ければ報酬が多くなります。\n報酬は毎回戦の4局の対局すべて終えたを後、受領できます。\n\n棄権するとすぐに本回戦の報酬を受領できます。\n進出が決定した場合は棄権しても進出できます。
StrStr.csv,jp,本回戦の残りの対局を放棄しますか？進出が決定した場合は棄権しても進出できます。棄権後はすぐに本回戦の報酬を入手できます。,本回戦の残りの対局を放棄しますか？進出が決定した場合は棄権しても進出できます。棄権後はすぐに本回戦の報酬を入手できます。
StrStr.csv,jp,進行中の対戦：,進行中の対戦：
StrStr.csv,jp,スタンプ許可,スタンプ許可
StrStr.csv,jp,龍闘虎争,龍闘虎争
StrStr.csv,jp,「龍闘虎争」報酬詳細,「龍闘虎争」報酬詳細
StrStr.csv,jp,「龍闘虎争」PT詳細,「龍闘虎争」PT詳細
StrStr.csv,jp,銀の間以上の段位戦で順位によってPTを獲得することができます。,銀の間以上の段位戦で順位によってPTを獲得することができます。
StrStr.csv,jp,四人麻雀,四人麻雀
StrStr.csv,jp,三人麻雀,三人麻雀
StrStr.csv,jp,PT,PT
StrStr.csv,jp,報酬は各回戦の4対局がすべて終了後に受取できます。,報酬は各回戦の4対局がすべて終了後に受取できます。
StrStr.csv,jp,現在のPT：,現在のPT：
StrStr.csv,jp,数え役満,数え役満
StrStr.csv,jp,ブックマークがありません。,ブックマークがありません。
StrStr.csv,jp,{0}コインを消費し入場しますか？入場直後の4対局（段位戦「銀の間」以上）は「龍闘虎争」PTを入手できます。,{0}コインを消費し入場しますか？入場直後の4対局（段位戦「銀の間」以上）は「龍闘虎争」PTを入手できます。
StrStr.csv,jp,入場制限：雀士または以上,入場制限：雀士または以上
StrStr.csv,jp,{0}:,{0}:
StrStr.csv,jp,牌譜のタイトルを入力してください,牌譜のタイトルを入力してください
StrStr.csv,jp,2020年11月25日(水)5:59,2020年11月25日(水)5:59
StrStr.csv,jp,2020年11月29日(日)5:59,2020年11月29日(日)5:59
StrStr.csv,jp,2020年12月1日(火)5:59,2020年12月1日(火)5:59
StrStr.csv,jp,交換中,交換中
StrStr.csv,jp,本局は反時計回りで交換を行う,本局は反時計回りで交換を行う
StrStr.csv,jp,本局は対面で交換を行う,本局は対面で交換を行う
StrStr.csv,jp,本局は時計回りで交換を行う,本局は時計回りで交換を行う
StrStr.csv,jp,交換する手牌を三枚お選びください,交換する手牌を三枚お選びください
StrStr.csv,jp,{0}枚選択済,{0}枚選択済
StrStr.csv,jp,実績達成：,実績達成：
StrStr.csv,jp,実績,実績
StrStr.csv,jp,実績詳細,実績詳細
StrStr.csv,jp,取得率：,取得率：
StrStr.csv,jp,進捗状況,進捗状況
StrStr.csv,jp,以下すべての実績を取得後報酬入手可能,以下すべての実績を取得後報酬入手可能
StrStr.csv,jp,12月26日(土)\n6:00解放,12月26日(土)\n6:00解放
StrStr.csv,jp,12月30日(水)\n6:00解放,12月30日(水)\n6:00解放
StrStr.csv,jp,1月3日(日)\n6:00解放,1月3日(日)\n6:00解放
StrStr.csv,jp,イベント期間：12月22日(火)～1月7日(木)5:59,イベント期間：12月22日(火)～1月7日(木)5:59
StrStr.csv,jp,―現在累計和了点数―,―現在累計和了点数―
StrStr.csv,jp,{0}点,{0}点
StrStr.csv,jp,和了時の獲得点数が雪だるまの完成度に変換される（CPUとの対局は対象外）,和了時の獲得点数が雪だるまの完成度に変換される（CPUとの対局は対象外）
StrStr.csv,jp,三人麻雀で獲得できる完成度は四人麻雀の1/3となる,三人麻雀で獲得できる完成度は四人麻雀の1/3となる
StrStr.csv,jp,雪だるまの完成度条件は順番に開放される(最大4回まで),雪だるまの完成度条件は順番に開放される(最大4回まで)
StrStr.csv,jp,合計：,合計：
StrStr.csv,jp,実績：,実績：
StrStr.csv,jp,隠し実績,隠し実績
StrStr.csv,jp,？？？？？？,？？？？？？
StrStr.csv,jp,完成済,完成済
StrStr.csv,jp,最新バージョンにアップデートできます。今からダウンロードしますか。,最新バージョンにアップデートできます。今からダウンロードしますか。
StrStr.csv,jp,アプリケーションのアップデートが必要です。,アプリケーションのアップデートが必要です。
StrStr.csv,jp,ダウンロード,ダウンロード
StrStr.csv,jp,入手可能,入手可能
StrStr.csv,jp,清算あり,清算あり
StrStr.csv,jp,段位制限なし\n段位PT清算なし,段位制限なし\n段位PT清算なし
StrStr.csv,jp,対局部屋で特殊ルールの合宿対局に参加すると、たい焼きを入手できるにゃ！でも毎日の入手可能数に上限があるので注意にゃ。いっぱい食べ過ぎるとお腹壊しちゃうからにゃ。,対局部屋で特殊ルールの合宿対局に参加すると、たい焼きを入手できるにゃ！でも毎日の入手可能数に上限があるので注意にゃ。いっぱい食べ過ぎるとお腹壊しちゃうからにゃ。
StrStr.csv,jp,茶話会もチェックしてみてにゃ。色んなクエストを達成するとたい焼きがもらえるにゃ！,茶話会もチェックしてみてにゃ。色んなクエストを達成するとたい焼きがもらえるにゃ！
StrStr.csv,jp,たい焼きがもっと欲しくなるときってにゃい？そんな時は祈祷神棚を見てみるといいにゃ！三人と一緒に祈祷すると毎日の入手可能数や入手量が増えるにゃ。,たい焼きがもっと欲しくなるときってにゃい？そんな時は祈祷神棚を見てみるといいにゃ！三人と一緒に祈祷すると毎日の入手可能数や入手量が増えるにゃ。
StrStr.csv,jp,頑張って手に入れたたい焼きは、期間中に忘れずに購買部で報酬と交換するにゃ！,頑張って手に入れたたい焼きは、期間中に忘れずに購買部で報酬と交換するにゃ！
StrStr.csv,jp,特殊ルール1,特殊ルール1
StrStr.csv,jp,特殊ルール2,特殊ルール2
StrStr.csv,jp,和了後について,和了後について
StrStr.csv,jp,流局について,流局について
StrStr.csv,jp,特殊ルール「修羅の戦」では、配牌時3枚の手牌を選びランダムな対局相手一人に送って、同時にランダムな対局相手一人から牌を3枚受取るにゃ。,特殊ルール「修羅の戦」では、配牌時3枚の手牌を選びランダムな対局相手一人に送って、同時にランダムな対局相手一人から牌を3枚受取るにゃ。
StrStr.csv,jp,「修羅の戦」では連荘のルールが適用されない上に、毎局最大3人まで和了できるにゃ！三人目が和了るか、流局したら次の局に進むにゃ。本場もいつまでも0本場にゃ。,「修羅の戦」では連荘のルールが適用されない上に、毎局最大3人まで和了できるにゃ！三人目が和了るか、流局したら次の局に進むにゃ。本場もいつまでも0本場にゃ。
StrStr.csv,jp,二人目までの和了時はすぐ点数計算が行われるにゃ。和了した雀士さんの手牌は伏せられ、対局続行にゃ！次の局まで和了した雀士さんはツモも打牌もできないから、ロンされる心配もないにゃ！,二人目までの和了時はすぐ点数計算が行われるにゃ。和了した雀士さんの手牌は伏せられ、対局続行にゃ！次の局まで和了した雀士さんはツモも打牌もできないから、ロンされる心配もないにゃ！
StrStr.csv,jp,流局時は和了できなかった雀士さんの間でノーテン罰符の決算が行われるにゃ。途中で特殊流局が発生した場合は、その局の最初からもう一度やり直しにゃ！途中流局までにやり取りした点数はそのままだけどにゃ…,流局時は和了できなかった雀士さんの間でノーテン罰符の決算が行われるにゃ。途中で特殊流局が発生した場合は、その局の最初からもう一度やり直しにゃ！途中流局までにやり取りした点数はそのままだけどにゃ…
StrStr.csv,jp,合宿対局でのたい焼き入手数は以下となります。（一回ごとの入手数）\n\n最終順位1位を獲得：+32\n最終順位2位を獲得：+20\n最終順位3位を獲得：+12\n最終順位4位を獲得：+6\n満貫未満の和了：+2\n満貫の和了：+4\n跳満の和了：+6\n倍満の和了：+8\n三倍満の和了：+12\n役満以上の和了：+16\n\n特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）(2020年1月21日補足)\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。\n   \n対局モード：修羅の戦-四人東\n段位制限：なし\n入場料：5000コイン\n交換レート：1000点=100コイン\n場代：1000コイン\n段位点数：影響しません\n一姫の宝箱解錠点数：1位+260，2位+130，3位+95，4位+60\n\n精算点数はプラスの場合はコインを獲得し、マイナスの場合はコインを失います。,合宿対局でのたい焼き入手数は以下となります。（一回ごとの入手数）\n\n最終順位1位を獲得：+32\n最終順位2位を獲得：+20\n最終順位3位を獲得：+12\n最終順位4位を獲得：+6\n満貫未満の和了：+2\n満貫の和了：+4\n跳満の和了：+6\n倍満の和了：+8\n三倍満の和了：+12\n役満以上の和了：+16\n\n特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）(2020年1月21日補足)\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。\n   \n対局モード：修羅の戦-四人東\n段位制限：なし\n入場料：5000コイン\n交換レート：1000点=100コイン\n場代：1000コイン\n段位点数：影響しません\n一姫の宝箱解錠点数：1位+260，2位+130，3位+95，4位+60\n\n精算点数はプラスの場合はコインを獲得し、マイナスの場合はコインを失います。
StrStr.csv,jp,スキップ,スキップ
StrStr.csv,jp,わかりました,わかりました
StrStr.csv,jp,おすすめ,おすすめ
StrStr.csv,jp,学年：,学年：
StrStr.csv,jp,再生中,再生中
StrStr.csv,jp,圏外,圏外
StrStr.csv,jp,全国順位：,全国順位：
StrStr.csv,jp,上位{0}%,上位{0}%
StrStr.csv,jp,累計駆逐回数：,累計駆逐回数：
StrStr.csv,jp,残りHP：,残りHP：
StrStr.csv,jp,駆逐回数,駆逐回数
StrStr.csv,jp,上位{0}%-上位{1}%,上位{0}%-上位{1}%
StrStr.csv,jp,報酬はイベント終了後にゲーム内メールにて配布します,報酬はイベント終了後にゲーム内メールにて配布します
StrStr.csv,jp,駆逐{0}回,駆逐{0}回
StrStr.csv,jp,特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。\n   \n対局モード：修羅の戦-四人東\n段位制限：なし\n入場料：5000コイン\n交換レート：1000点=100コイン\n場代：1000コイン\n段位点数：影響しません\n一姫の宝箱解錠点数：1位+260，2位+130，3位+95，4位+60\n絆ポイント：+40\n\n精算点数はプラスの場合はコインを獲得し、マイナスの場合はコインを失います。,特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。\n   \n対局モード：修羅の戦-四人東\n段位制限：なし\n入場料：5000コイン\n交換レート：1000点=100コイン\n場代：1000コイン\n段位点数：影響しません\n一姫の宝箱解錠点数：1位+260，2位+130，3位+95，4位+60\n絆ポイント：+40\n\n精算点数はプラスの場合はコインを獲得し、マイナスの場合はコインを失います。
StrStr.csv,jp,メイン画面,メイン画面
StrStr.csv,jp,年獣襲来 -春節特別作戦-\nイベント期間：2月6日（土）メンテナンス後-2月22日(月)5:59\n\n楽しい春節のはずなのに、危険な年獣が襲来！\n雀卓での歓声と牌の音で追い払えるかも？\n対局に参加し、年獣を駆逐しよう！\n\n段位戦または大会戦・修羅の戦にて、和了時の獲得点数分の攻撃力で年獣を攻撃できます。\n和了点数と攻撃力（イベントPT）の変換レートは以下となります：\n段位戦・四人麻雀：　1:1\n段位戦・三人麻雀：　3:1\n大会戦・修羅の戦：　3:1\n※友人戦・修羅の戦はイベントPT獲得対象外です。\n※積み棒、供託、ノーテン罰符による得点は対象外です。\n\nイベント期間中、イベントPTの獲得上限が順次解放されます。\n2月10日6:00時にPT上限が解除され、駆逐回数順位の順位一覧が確認できるようになります。\nイベント終了後、全国順位につき作戦終了後に追加報酬がゲーム内メールにて配布します。\n追加報酬の詳細は順位一覧ページの「報酬詳細」をご確認ください。,年獣襲来 -春節特別作戦-\nイベント期間：2月6日（土）メンテナンス後-2月22日(月)5:59\n\n楽しい春節のはずなのに、危険な年獣が襲来！\n雀卓での歓声と牌の音で追い払えるかも？\n対局に参加し、年獣を駆逐しよう！\n\n段位戦または大会戦・修羅の戦にて、和了時の獲得点数分の攻撃力で年獣を攻撃できます。\n和了点数と攻撃力（イベントPT）の変換レートは以下となります：\n段位戦・四人麻雀：　1:1\n段位戦・三人麻雀：　3:1\n大会戦・修羅の戦：　3:1\n※友人戦・修羅の戦はイベントPT獲得対象外です。\n※積み棒、供託、ノーテン罰符による得点は対象外です。\n\nイベント期間中、イベントPTの獲得上限が順次解放されます。\n2月10日6:00時にPT上限が解除され、駆逐回数順位の順位一覧が確認できるようになります。\nイベント終了後、全国順位につき作戦終了後に追加報酬がゲーム内メールにて配布します。\n追加報酬の詳細は順位一覧ページの「報酬詳細」をご確認ください。
StrStr.csv,jp,修羅の戦,修羅の戦
StrStr.csv,jp,2月7日(日)\n6:00解放,2月7日(日)\n6:00解放
StrStr.csv,jp,2月8日(月)\n6:00解放,2月8日(月)\n6:00解放
StrStr.csv,jp,2月9日(火)\n6:00解放,2月9日(火)\n6:00解放
StrStr.csv,jp,順位一覧は2月10日6:00以降解放されます。,順位一覧は2月10日6:00以降解放されます。
StrStr.csv,jp,解禁前,解禁前
StrStr.csv,jp,特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。,特殊ルール「修羅の戦」について\n\n - 配牌時に手牌を3枚選び、ランダムな対局相手一人と交換する必要がある。\n - 流局、または最大3人が和了するまで対局が続行。\n - 和了時に直ちに点数計算が行われる。その後和了した雀士の手牌が伏せられ、ツモも打牌もできなくなる。\n - 和了時にぶっ飛びが発生した場合は対戦終了となる。\n - 一人目の和了以外、ツモ損が適用される。（残り人数が少ない時、ツモ和了した場合の得点は少なくなる）\n - 流局時、下記のノーテン罰符の清算は和了しなかった雀士の間で行われる：聴牌した雀士にノーテンの雀士が1000点を支払う\n - 連荘が適用せず、流局後、親の和了・聴牌に関わらず次の局の0本場に進む。\n - ただし、特殊流局が発生した場合、ノーテン罰符の清算は行われずに現在の局の0本場に進む。\n - 立直後に特殊流局が発生した場合でも、立直棒は供託される。\n - 大三元と大四喜に責任払いが適用されない\n - 槍槓（チャンカン）が発生した場合、和了の点数計算が行われた後、槓は成立とする。\n - 槍槓と四槓散了が同じ槓で発生した場合、槍槓の和了は成立とする。その後、特殊流局になる。\n - 立直時の放銃について、下記のルールが適用される：\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点以上の場合：立直は成立とする。\n   - 和了の点数計算が行われた後、立直した雀士の持ち点が1000点未満の場合：立直は不成立とし、その打牌が通常の打牌とする。
StrStr.csv,jp,交換する手牌を同じ種類の3枚選んでください,交換する手牌を同じ種類の3枚選んでください
StrStr.csv,jp,第{0}局,第{0}局
StrStr.csv,jp,赤血の戦,赤血の戦
