location,context,source,target
ItemDefinitionItem.csv,name_jp,和了演出：スポットライト,和了演出：スポットライト
ItemDefinitionItem.csv,desc_jp,いま舞台の主役は君だ！\\n装飾で設定することで、和了時の演出を変更できる。,いま舞台の主役は君だ！\\n装飾で設定することで、和了時の演出を変更できる。
ItemDefinitionItem.csv,name_jp,和了演出：マジカル,和了演出：マジカル
ItemDefinitionItem.csv,desc_jp,マジカル、リリカル、雀魂にゃ～☆\\n装飾で設定することで、和了時の演出を変更できる。,マジカル、リリカル、雀魂にゃ～☆\\n装飾で設定することで、和了時の演出を変更できる。
ItemDefinitionItem.csv,name_jp,和了演出：新春花火,和了演出：新春花火
ItemDefinitionItem.csv,desc_jp,春節の花火。今夜はみんな集まって楽しもう。\\n装飾で設定することで、和了時の演出を変更できる。（芳華春イベント期間中のみ入手可能）,春節の花火。今夜はみんな集まって楽しもう。\\n装飾で設定することで、和了時の演出を変更できる。（芳華春イベント期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,和了演出：静寂な群星,和了演出：静寂な群星
ItemDefinitionItem.csv,desc_jp,我が征く先は星の海\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,我が征く先は星の海\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,和了演出：エリスの瞳,和了演出：エリスの瞳
ItemDefinitionItem.csv,desc_jp,「見～つけた」\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,「見～つけた」\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,和了演出：舞い降りる正義,和了演出：舞い降りる正義
ItemDefinitionItem.csv,desc_jp,正義の裁きが舞い降りた！\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,正義の裁きが舞い降りた！\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,和了演出：黄金の蝶々,和了演出：黄金の蝶々
ItemDefinitionItem.csv,desc_jp,黄金蝶を見かけた人は魔女に気に入られたと言われる。\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,黄金蝶を見かけた人は魔女に気に入られたと言われる。\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,和了演出：白波の贈り物,和了演出：白波の贈り物
ItemDefinitionItem.csv,desc_jp,潮が引いた頃には、砂場に素敵な贈り物が残っているでしょう。\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,潮が引いた頃には、砂場に素敵な贈り物が残っているでしょう。\\n装飾で設定することで、和了時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,立直演出：コウモリ,立直演出：コウモリ
ItemDefinitionItem.csv,desc_jp,コウモリの大軍が相手に襲い掛かる。その魂、貰い受ける！\\n装飾で設定することで、立直時の演出を変更できる。,コウモリの大軍が相手に襲い掛かる。その魂、貰い受ける！\\n装飾で設定することで、立直時の演出を変更できる。
ItemDefinitionItem.csv,name_jp,立直演出：非常ベル,立直演出：非常ベル
ItemDefinitionItem.csv,desc_jp,ビーッ、ビーッ、立直を検出しました。各雀士、注意されたし！\\n装飾で設定することで、立直時の演出を変更できる。,ビーッ、ビーッ、立直を検出しました。各雀士、注意されたし！\\n装飾で設定することで、立直時の演出を変更できる。
ItemDefinitionItem.csv,name_jp,立直演出：マジカル,立直演出：マジカル
ItemDefinitionItem.csv,desc_jp,既に魔法の契約は結ばれた。輝く星は君に正しき道を示すでしょう。\\n装飾で設定することで、立直時の演出を変更できる。,既に魔法の契約は結ばれた。輝く星は君に正しき道を示すでしょう。\\n装飾で設定することで、立直時の演出を変更できる。
ItemDefinitionItem.csv,name_jp,立直演出：庚子の威,立直演出：庚子の威
ItemDefinitionItem.csv,desc_jp,誰もこの速さには追い付けない。\\n装飾で設定することで、立直時の演出を変更できる。（芳華春イベント期間中のみ入手可能）,誰もこの速さには追い付けない。\\n装飾で設定することで、立直時の演出を変更できる。（芳華春イベント期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,立直演出：星隕,立直演出：星隕
ItemDefinitionItem.csv,desc_jp,見よ、あの空の輝き\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,見よ、あの空の輝き\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,立直演出：鮮血・ロンギヌス,立直演出：鮮血・ロンギヌス
ItemDefinitionItem.csv,desc_jp,ロンギヌスの槍、手にしたら二度と手放せなくなる\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,ロンギヌスの槍、手にしたら二度と手放せなくなる\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,立直演出：断罪,立直演出：断罪
ItemDefinitionItem.csv,desc_jp,遅れた正義は果たして正義と言えるのだろうか。\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,遅れた正義は果たして正義と言えるのだろうか。\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,立直演出：魅惑の蝶々,立直演出：魅惑の蝶々
ItemDefinitionItem.csv,desc_jp,魔女の言葉は頭から離れてくれない、その魅惑の言葉の正体は…\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,魔女の言葉は頭から離れてくれない、その魅惑の言葉の正体は…\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,立直演出：波の音,立直演出：波の音
ItemDefinitionItem.csv,desc_jp,聴こえるか？ザァーザァーと泡立つ立直のあいずだ。\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,聴こえるか？ザァーザァーと泡立つ立直のあいずだ。\\n装飾で設定することで、立直時の演出を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,アイコンフレーム－若葉,アイコンフレーム－若葉
ItemDefinitionItem.csv,desc_jp,春の日に植えた若葉。秋になればきっと……あれ？\\n装飾で設定することで、アイコンフレームを変更できる。,春の日に植えた若葉。秋になればきっと……あれ？\\n装飾で設定することで、アイコンフレームを変更できる。
ItemDefinitionItem.csv,name_jp,アイコンフレーム,アイコンフレーム
ItemDefinitionItem.csv,desc_jp,デフォルトのアイコンフレーム,デフォルトのアイコンフレーム
ItemDefinitionItem.csv,name_jp,四象を翔ける者,四象を翔ける者
ItemDefinitionItem.csv,desc_jp,年に四回行われる四象戦の優勝者のみが使用できるフレーム,年に四回行われる四象戦の優勝者のみが使用できるフレーム
ItemDefinitionItem.csv,expire_desc_jp,2021年7月1日5時59分まで,2021年7月1日5時59分まで
ItemDefinitionItem.csv,expire_desc_jp,2021/7/31 1:59 P.M. (UTC-7),2021/7/31 1:59 P.M. (UTC-7)
ItemDefinitionItem.csv,name_jp,アイコンフレーム-試練の強者,アイコンフレーム-試練の強者
ItemDefinitionItem.csv,desc_jp,試練の道において優れた成績を納めた強者の証,試練の道において優れた成績を納めた強者の証
ItemDefinitionItem.csv,expire_desc_jp,使用期限：2021年2月22日5時59分まで,使用期限：2021年2月22日5時59分まで
ItemDefinitionItem.csv,name_jp,アイコンフレーム-試練の賢者,アイコンフレーム-試練の賢者
ItemDefinitionItem.csv,desc_jp,試練の道において比類のない成績を納めた賢者の証,試練の道において比類のない成績を納めた賢者の証
ItemDefinitionItem.csv,name_jp,アイコンフレーム-試練の覇者,アイコンフレーム-試練の覇者
ItemDefinitionItem.csv,desc_jp,試練の道において至高の成績を納めた覇者の証,試練の道において至高の成績を納めた覇者の証
ItemDefinitionItem.csv,name_jp,小悪魔の立直棒,小悪魔の立直棒
ItemDefinitionItem.csv,desc_jp,くくく、我が姿を現す時、雀卓は恐怖に包まれるであろう。\\n装飾で設定することで、立直棒を変更できる。,くくく、我が姿を現す時、雀卓は恐怖に包まれるであろう。\\n装飾で設定することで、立直棒を変更できる。
ItemDefinitionItem.csv,name_jp,マジカルの立直棒,マジカルの立直棒
ItemDefinitionItem.csv,desc_jp,魔法少女用の変身ステッキ。もし男が使ったらどうなるだろう……。\\n装飾で設定することで、立直棒を変更できる。,魔法少女用の変身ステッキ。もし男が使ったらどうなるだろう……。\\n装飾で設定することで、立直棒を変更できる。
ItemDefinitionItem.csv,name_jp,金龍魚の立直棒,金龍魚の立直棒
ItemDefinitionItem.csv,desc_jp,立派な金龍魚。見れたら奇跡が起こるかも？\\n装飾で設定することで、立直棒を変更できる。（芳華春イベント期間中のみ入手可能）,立派な金龍魚。見れたら奇跡が起こるかも？\\n装飾で設定することで、立直棒を変更できる。（芳華春イベント期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,荊棘のクリムソンムーンの立直棒,荊棘のクリムソンムーンの立直棒
ItemDefinitionItem.csv,desc_jp,アベルの血を吸い、真紅に鈍く光る短剣\\n装飾で設定することで、立直棒を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,アベルの血を吸い、真紅に鈍く光る短剣\\n装飾で設定することで、立直棒を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,波乗りの立直棒,波乗りの立直棒
ItemDefinitionItem.csv,desc_jp,一番お気に入りのボードを乗って、炎天下でテイクオフだ！\\n装飾で設定することで、立直棒を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,一番お気に入りのボードを乗って、炎天下でテイクオフだ！\\n装飾で設定することで、立直棒を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,ゴーストの麻雀牌,ゴーストの麻雀牌
ItemDefinitionItem.csv,desc_jp,ど、どうも。新入りの麻雀牌です。がおー、ほら僕怖いでしょ？\\n装飾で設定することで雀卓の模様を変更できる。,ど、どうも。新入りの麻雀牌です。がおー、ほら僕怖いでしょ？\\n装飾で設定することで雀卓の模様を変更できる。
ItemDefinitionItem.csv,name_jp,お年玉の麻雀牌,お年玉の麻雀牌
ItemDefinitionItem.csv,desc_jp,若き雀士よ、落としたのはこの海底摸月のお年玉？それとも嶺上開花のお年玉？はたまたこの一見普通に見えるお年玉かな？\\n装飾で設定することで雀卓の模様を変更できる。（芳華春イベント期間中のみ入手可能）,若き雀士よ、落としたのはこの海底摸月のお年玉？それとも嶺上開花のお年玉？はたまたこの一見普通に見えるお年玉かな？\\n装飾で設定することで雀卓の模様を変更できる。（芳華春イベント期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,波模様の麻雀牌,波模様の麻雀牌
ItemDefinitionItem.csv,desc_jp,無数の白い波が集まり、それはきっと和了の形だと思わせた。\\n装飾で設定することで、麻雀牌の模様を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,無数の白い波が集まり、それはきっと和了の形だと思わせた。\\n装飾で設定することで、麻雀牌の模様を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,錦鯉の雀卓,錦鯉の雀卓
ItemDefinitionItem.csv,desc_jp,この卓を使えば、国士無双も夢じゃないはず？\\n装飾で設定することで雀卓の模様を変更できる。（芳華春イベント期間中のみ入手可能）,この卓を使えば、国士無双も夢じゃないはず？\\n装飾で設定することで雀卓の模様を変更できる。（芳華春イベント期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,これで泳げる！…かも？の雀卓,これで泳げる！…かも？の雀卓
ItemDefinitionItem.csv,desc_jp,千織様は浮き輪派だったのか…おっと誰かが来たようだ。\\n装飾で設定することで、雀卓の模様を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）,千織様は浮き輪派だったのか…おっと誰かが来たようだ。\\n装飾で設定することで、雀卓の模様を変更できる。（イベント期間限定。期間終了後は入手できなくなります。）
ItemDefinitionItem.csv,name_jp,鳴き演出：電光石火,鳴き演出：電光石火
ItemDefinitionItem.csv,desc_jp,鳴きか鳴かないかの選択はいつも一瞬の間に\\n装飾で設定することで雀卓の模様を変更できる。,鳴きか鳴かないかの選択はいつも一瞬の間に\\n装飾で設定することで雀卓の模様を変更できる。
ItemDefinitionItem.csv,name_jp,早春の花見,早春の花見
ItemDefinitionItem.csv,desc_jp,桜の花びらが落ちるスピードって、秒速5センチメートルらしいよ？\\nメイン画面または対局画面の設定で、BGMを『早春の花見』に変更できる。,桜の花びらが落ちるスピードって、秒速5センチメートルらしいよ？\\nメイン画面または対局画面の設定で、BGMを『早春の花見』に変更できる。
ItemDefinitionItem.csv,name_jp,真夏の律動,真夏の律動
ItemDefinitionItem.csv,desc_jp,スイカとアイスバーがない夏はありえないにゃ！\\nメイン画面または対局画面の設定で、BGMを「真夏の律動」に変更できる。,スイカとアイスバーがない夏はありえないにゃ！\\nメイン画面または対局画面の設定で、BGMを「真夏の律動」に変更できる。
ItemDefinitionItem.csv,name_jp,竹取の囁き,竹取の囁き
ItemDefinitionItem.csv,desc_jp,麻雀はたのしいね！\\nメイン画面または対局画面の設定で、BGMを「竹取の囁き」に変更できる。,麻雀はたのしいね！\\nメイン画面または対局画面の設定で、BGMを「竹取の囁き」に変更できる。
ItemDefinitionItem.csv,name_jp,神社の庭・桜満開,神社の庭・桜満開
ItemDefinitionItem.csv,desc_jp,毎年神社の桜が咲く頃になると、人がいっぱいきて美味しい物をくれるにゃ！どうしてかにゃ？\\n装飾で設定することで、背景を変更できる。,毎年神社の桜が咲く頃になると、人がいっぱいきて美味しい物をくれるにゃ！どうしてかにゃ？\\n装飾で設定することで、背景を変更できる。
ItemDefinitionItem.csv,name_jp,神社の庭・仲夏,神社の庭・仲夏
ItemDefinitionItem.csv,desc_jp,夏のそよ風が微かな木の香りを連れてくる。まるで誰かを待っているように、神社の風鈴が知らないメロディーを奏でる。\\n装飾で設定することで、背景を変更できる。,夏のそよ風が微かな木の香りを連れてくる。まるで誰かを待っているように、神社の風鈴が知らないメロディーを奏でる。\\n装飾で設定することで、背景を変更できる。
ItemDefinitionItem.csv,name_jp,神社の庭・銀世界,神社の庭・銀世界
ItemDefinitionItem.csv,desc_jp,冬は魂天神社が最も静かな季節。聞こえてくるのは積もった雪が地面に落ちる音と、薪を燃やす音と、こたつのなかにいる一姫のいびき。\\n装飾で設定することで、背景を変更できる。,冬は魂天神社が最も静かな季節。聞こえてくるのは積もった雪が地面に落ちる音と、薪を燃やす音と、こたつのなかにいる一姫のいびき。\\n装飾で設定することで、背景を変更できる。
ItemDefinitionItem.csv,name_jp,ビーチパーティ,ビーチパーティ
ItemDefinitionItem.csv,desc_jp,夏にゃ～海にゃ～麻雀にゃ～！\\n装飾で設定することで、背景を変更できる。（雀魂夏祭り・ビーチパーティ期間中のみ入手可能）,夏にゃ～海にゃ～麻雀にゃ～！\\n装飾で設定することで、背景を変更できる。（雀魂夏祭り・ビーチパーティ期間中のみ入手可能）
ItemDefinitionItem.csv,name_jp,試練PT,試練PT
ItemDefinitionItem.csv,desc_jp,試練PT,試練PT
ItemDefinitionItem.csv,name_jp,ジングルベル,ジングルベル
ItemDefinitionItem.csv,desc_jp,クリスマスプレゼント——ジングルベル,クリスマスプレゼント——ジングルベル
ItemDefinitionItem.csv,name_jp,サンタさんの靴下,サンタさんの靴下
ItemDefinitionItem.csv,desc_jp,クリスマスプレゼント——赤い靴下,クリスマスプレゼント——赤い靴下
ItemDefinitionItem.csv,name_jp,提灯,提灯
ItemDefinitionItem.csv,desc_jp,春節イベントのイベントアイテム。,春節イベントのイベントアイテム。
ItemDefinitionItem.csv,name_jp,爆竹,爆竹
ItemDefinitionItem.csv,name_jp,福の紙,福の紙
ItemDefinitionItem.csv,name_jp,二階堂の教科書,二階堂の教科書
ItemDefinitionItem.csv,desc_jp,二階堂美樹の指導用具。\nイベント限定アイテム。報酬と交換できる。,二階堂美樹の指導用具。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,二階堂の眼鏡,二階堂の眼鏡
ItemDefinitionItem.csv,desc_jp,二階堂美樹の眼鏡。\nイベント限定アイテム。報酬と交換できる。,二階堂美樹の眼鏡。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,風鈴,風鈴
ItemDefinitionItem.csv,desc_jp,一姫の頼みで神社に付けた風鈴。\nイベント限定アイテム。報酬と交換できる。,一姫の頼みで神社に付けた風鈴。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,アイス,アイス
ItemDefinitionItem.csv,desc_jp,アイスにゃ！！！\nイベント限定アイテム。報酬と交換できる。,アイスにゃ！！！\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,スイカ,スイカ
ItemDefinitionItem.csv,desc_jp,九条璃雨が切ったスイカ。千織の為に用意した。\nイベント限定アイテム。報酬と交換できる。,九条璃雨が切ったスイカ。千織の為に用意した。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,桂花陳酒,桂花陳酒
ItemDefinitionItem.csv,desc_jp,未成年者禁止って書いてあるけど、一姫は成人なのでひと口くらい大丈夫にゃ……にゃあああ～！\nイベント限定アイテム。報酬と交換できる。,未成年者禁止って書いてあるけど、一姫は成人なのでひと口くらい大丈夫にゃ……にゃあああ～！\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,月餅（五仁餡）,月餅（五仁餡）
ItemDefinitionItem.csv,desc_jp,魂天神社制作の五仁月餅、中身は五種類の干し魚……にゃ？中身5種類違う物ならいいって美樹が言ってたにゃ、違うにゃ？\nイベント限定アイテム。報酬と交換できる。,魂天神社制作の五仁月餅、中身は五種類の干し魚……にゃ？中身5種類違う物ならいいって美樹が言ってたにゃ、違うにゃ？\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,魔女のパンプキン,魔女のパンプキン
ItemDefinitionItem.csv,desc_jp,誰もこの魔法からは逃げられない～。\nイベント限定アイテム。報酬と交換できる。,誰もこの魔法からは逃げられない～。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,トリッキーキャンディ,トリッキーキャンディ
ItemDefinitionItem.csv,desc_jp,にしし、この綺麗な包みの中に入ってるのはどんなアメでしょう？\nイベント限定アイテム。報酬と交換できる。,にしし、この綺麗な包みの中に入ってるのはどんなアメでしょう？\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,小さなゴースト,小さなゴースト
ItemDefinitionItem.csv,desc_jp,がおー、僕は怖いぞ！\nイベント限定アイテム。報酬と交換できる。,がおー、僕は怖いぞ！\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,鏡餅,鏡餅
ItemDefinitionItem.csv,desc_jp,神様の為に用意した鏡餅。つまみ食いされるので、一姫が見えないところに置いてください。\nイベント限定アイテム。報酬と交換できる。,神様の為に用意した鏡餅。つまみ食いされるので、一姫が見えないところに置いてください。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,しめ縄,しめ縄
ItemDefinitionItem.csv,desc_jp,神界と下界を分つ為の道具。玄関に飾れば、新しい一年で神様のご加護を授かるでしょう。\nイベント限定アイテム。報酬と交換できる。,神界と下界を分つ為の道具。玄関に飾れば、新しい一年で神様のご加護を授かるでしょう。\nイベント限定アイテム。報酬と交換できる。
ItemDefinitionItem.csv,name_jp,测试骰子,测试骰子
ItemDefinitionItem.csv,desc_jp,测试用骰子，未实装,测试用骰子，未实装
ItemDefinitionItem.csv,name_jp,定規,定規
ItemDefinitionItem.csv,desc_jp,定規だってもう大人なんだから、自分一人で課題解けるって。そう思わない？ \\n報酬と交換するためのイベントアイテム。,定規だってもう大人なんだから、自分一人で課題解けるって。そう思わない？ \\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,シャーペン,シャーペン
ItemDefinitionItem.csv,desc_jp,シャー芯が一年も持つと噂されている「キャットフード」社製春限定シャーペン。\\n報酬と交換するためのイベントアイテム。,シャー芯が一年も持つと噂されている「キャットフード」社製春限定シャーペン。\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,ノート,ノート
ItemDefinitionItem.csv,desc_jp,雀士さんの私生活を記録するためのノート。勉強には別のノートを使用しているらしい。\\n報酬と交換するためのイベントアイテム。,雀士さんの私生活を記録するためのノート。勉強には別のノートを使用しているらしい。\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,サイコロ,サイコロ
ItemDefinitionItem.csv,desc_jp,イベントアイテム。マップで使用することで前進できる。,イベントアイテム。マップで使用することで前進できる。
ItemDefinitionItem.csv,name_jp,遠隔操作サイコロ,遠隔操作サイコロ
ItemDefinitionItem.csv,desc_jp,イベントアイテム。マップで使用することで好きなマス数前進できる。,イベントアイテム。マップで使用することで好きなマス数前進できる。
ItemDefinitionItem.csv,name_jp,こし餡のちまき,こし餡のちまき
ItemDefinitionItem.csv,desc_jp,甘口のこし餡のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。,甘口のこし餡のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,雑穀のちまき,雑穀のちまき
ItemDefinitionItem.csv,desc_jp,栄養豊富の雑穀のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。,栄養豊富の雑穀のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,肉餡のちまき,肉餡のちまき
ItemDefinitionItem.csv,desc_jp,濃厚の味わいな肉餡のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。,濃厚の味わいな肉餡のちまき。おいしそー！\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,メガホン,メガホン
ItemDefinitionItem.csv,desc_jp,声を大きくして選手の応援をしましょう！\\n報酬と交換するためのイベントアイテム。,声を大きくして選手の応援をしましょう！\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,ポンポン,ポンポン
ItemDefinitionItem.csv,desc_jp,チアリーダーの動きにご注目あれ！\\n報酬と交換するためのイベントアイテム。,チアリーダーの動きにご注目あれ！\\n報酬と交換するためのイベントアイテム。
ItemDefinitionItem.csv,name_jp,夏日券,夏日券
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：一姫,【期間限定】春節スタンプ：一姫
ItemDefinitionItem.csv,desc_jp,一姬の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,一姬の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：美樹,【期間限定】春節スタンプ：美樹
ItemDefinitionItem.csv,desc_jp,二階堂美樹の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,二階堂美樹の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：千織,【期間限定】春節スタンプ：千織
ItemDefinitionItem.csv,desc_jp,三上千織の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,三上千織の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：相原舞,【期間限定】春節スタンプ：相原舞
ItemDefinitionItem.csv,desc_jp,相原舞の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,相原舞の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：佳奈,【期間限定】春節スタンプ：佳奈
ItemDefinitionItem.csv,desc_jp,藤田佳奈の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,藤田佳奈の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：撫子,【期間限定】春節スタンプ：撫子
ItemDefinitionItem.csv,desc_jp,撫子の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,撫子の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：唯,【期間限定】春節スタンプ：唯
ItemDefinitionItem.csv,desc_jp,八木唯の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,八木唯の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,【期間限定】春節スタンプ：璃雨,【期間限定】春節スタンプ：璃雨
ItemDefinitionItem.csv,desc_jp,九条璃雨の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。,九条璃雨の春節期間限定スタンプが使えるようになる。このスタンプは2019年2月28日5:00まで使用可能です。期間後は使用不可になります。
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・一姫,春節期間限定スタンプ・一姫
ItemDefinitionItem.csv,desc_jp,このスタンプは2020年2月29日5:59まで使用可能。期限が過ぎると使用不可になります。,このスタンプは2020年2月29日5:59まで使用可能。期限が過ぎると使用不可になります。
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・二階堂美樹,春節期間限定スタンプ・二階堂美樹
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・藤田佳奈,春節期間限定スタンプ・藤田佳奈
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・三上千織,春節期間限定スタンプ・三上千織
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・相原舞,春節期間限定スタンプ・相原舞
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・撫子,春節期間限定スタンプ・撫子
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・八木唯,春節期間限定スタンプ・八木唯
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・九条璃雨,春節期間限定スタンプ・九条璃雨
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・ジニア,春節期間限定スタンプ・ジニア
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・カーヴィ,春節期間限定スタンプ・カーヴィ
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・四宮夏生,春節期間限定スタンプ・四宮夏生
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・ワン次郎,春節期間限定スタンプ・ワン次郎
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・一ノ瀬空,春節期間限定スタンプ・一ノ瀬空
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・明智英樹,春節期間限定スタンプ・明智英樹
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・軽庫娘,春節期間限定スタンプ・軽庫娘
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・サラ,春節期間限定スタンプ・サラ
ItemDefinitionItem.csv,name_jp,春節期間限定スタンプ・二之宮花,春節期間限定スタンプ・二之宮花
