location,context,source,target
StrEvent.csv,jp,8月17日6:00にアンロック,8월 17일 6:00에 해금
StrEvent.csv,jp,8月18日6:00にアンロック,8월 18일 6:00에 해금
StrEvent.csv,jp,8月19日6:00にアンロック,8월 19일 6:00에 해금
StrEvent.csv,jp,8月20日6:00にアンロック,8월 20일 6:00에 해금
StrEvent.csv,jp,8月21日6:00にアンロック,8월 21일 6:00에 해금
StrEvent.csv,jp,8月22日6:00にアンロック,8월 22일 6:00에 해금
StrEvent.csv,jp,8月23日6:00にアンロック,8월 23일 6:00에 해금
StrEvent.csv,jp,8月24日6:00にアンロック,8월 24일 6:00에 해금
StrEvent.csv,jp,8月25日6:00にアンロック,8월 25일 6:00에 해금
StrEvent.csv,jp,8月26日6:00にアンロック,8월 26일 6:00에 해금
StrEvent.csv,jp,8月27日6:00にアンロック,8월 27일 6:00에 해금
StrEvent.csv,jp,8月28日6:00にアンロック,8월 28일 6:00에 해금
StrEvent.csv,jp,8月29日6:00にアンロック,8월 29일 6:00에 해금
StrEvent.csv,jp,8月30日6:00にアンロック,8월 30일 6:00에 해금
StrEvent.csv,jp,8月11日6:00に\nアンロック,8월 11일 6:00에\n해금
StrEvent.csv,jp,8月12日6:00に\nアンロック,8월 12일 6:00에\n해금
StrEvent.csv,jp,8月13日6:00に\nアンロック,8월 13일 6:00에\n해금
StrEvent.csv,jp,8月14日6:00に\nアンロック,8월 14일 6:00에\n해금
StrEvent.csv,jp,8月15日6:00に\nアンロック,8월 15일 6:00에\n해금
StrEvent.csv,jp,非名,페이밍
StrEvent.csv,jp,セイラン,세이란
StrEvent.csv,jp,ジェーン,제인
StrEvent.csv,jp,嵐星,란세이
StrEvent.csv,jp,サターン,사탄
StrEvent.csv,jp,袁楓,웬펑
StrEvent.csv,jp,如月彩音,키사라기 아야네
StrEvent.csv,jp,貧乏僧侶慧痴,가난한 승려 혜치
StrEvent.csv,jp,深海魚,잠수왕
StrEvent.csv,jp,訳あり侍,쓸모 없는 사무라이
StrEvent.csv,jp,ウサギが可愛すぎる件,토끼 사랑꾼
StrEvent.csv,jp,青リンゴグミ,사과가웃으면풋사과
StrEvent.csv,jp,国家公認NEET,국가공인니트
StrEvent.csv,jp,山の向こうより,ㅠㅠ
StrEvent.csv,jp,うりうりマクワウリ売り,e북이대세
StrEvent.csv,jp,もうすぐ一年に一度の中秋節にゃ！中秋節は何を祝う日なのか知っているかにゃ？\nそう、月餅にゃ！\n今年の中秋節は、魂天神社ではあずきや五仁、蓮蓉など例年通りの8種類のほかに、朝葉高校スイーツ部とコラボして作った限定「梅蟹みそ」も販売するにゃ！,"곧 있음 1년에 한번 뿐인 추석이다냥! 추석이 무슨 날인지 알고 있느냥?\n그렇다냥, 한국은 송편의 날! 혼천 신사는 월병의 날이다냥!\n올해 추석 혼천신사에선, 오인 월병과 연꽃 월병 등 이전과 같은 8종류 외에도 아사바 고교 디저트부와 콜라보해서 만든 한정판 「매실 게 내장 맛」도 판매하니 놓치지 말라냥!"
StrEvent.csv,jp,会長の名を使って宣伝するとは……結局どちらが勝ったのやら。,회장의 이름까지 사용하여 홍보하시다니……결국 어느 쪽이 이긴 건지.
StrEvent.csv,jp,石原によると、これは「ウィンウィン」てやつにゃ！,"이시하라 말에 따르면, 이걸 「WIN-WIN」이라 한다냥!"
StrEvent.csv,jp,これは何か裏の事情がありそうな雰囲気だね！（聞き耳っ！）,이건 분명히 무언가 뒷 사정이 있을 것만 같은데! (쫑긋!)
StrEvent.csv,jp,藤田さん、今年度は芸能活動のためとは言え、出席率がかなり危ないですよ。次の学園祭のステージで、ぜひ多少なりとも取り返して頂きたい所です。,"후지타씨, 올해는 예능 활동 때문이라지만 상당히 출석률이 저조하시군요. 위험한 수준입니다. 다음 학교 축제 스테이지에서라도 조금이나마 챙기셔야 할 것 같습니다."
StrEvent.csv,jp,ぎくっ…！ご、ごめんなさい(TAT),"허윽…! 미, 미안합니다아 (ㅠ_ㅠ)"
StrEvent.csv,jp,ほう、俺様が福寿双全館で麻雀打ってる間に、限定の月餅が出来たのか？それにしても何なんだワン、この変な味のチョイスは。,"호오, 내가 복수쌍전관에서 마작을 두는 동안 한정 월병이라도 생긴 건가? 그건 그렇고 이건 대체 뭐냐멍, 이 이상한 취향의 월병은."
StrEvent.csv,jp,先週、石原くんと一姫ちゃんで「麻雀で負けた方が今年の神社の月餅作りを担当する」という賭けをしたのよ。最後の最後に四暗刻で捲られた一姫ちゃん、本当に可哀想だったわ、うふふ。,"지난 주, 이시하라와 이치히메가 「마작에서 패배한 사람이 올해 신사의 월병을 전담한다」는 내기를 하더라고. 최후의 최후에 쓰안커로 쏘인 이치히메양, 정말 불쌍했다구. 우후후."
StrEvent.csv,jp,ワン次郎！今、すぐに！神社に戻るにゃ！ラッピングが間に合ってない月餅が山ほどあるんだにゃ！！早く帰らないとお前の分はないからにゃ！！！,"멍지로! 지금, 당장! 신사로 돌아가라냥! 월병 포장이 늦어지고 있지 않느냥! 빨리 돌아가지 않으면 네 몫은 없을 거다냥!!"
StrEvent.csv,jp,ぐぬぬ……とうとう魂天神社まで限定の月餅品を出すのか。しかし梅味のカニみそって、味の想像がつかないな……これは食べるっきゃない！,크으윽……드디어 혼천 신사에서 한정 월병을 내놓는 건가. 하지만 매실과 게 내장의 콜라보라니 대체 이건……무슨 생각으로 내 놓는거냐!
StrEvent.csv,jp,ここ数ヶ月ずっとCatChatがサーバーメンテ中だったから、やっとみんなのやり取りが見れておじさん感無量だよ…,"최근 몇 개월동안 캣챗이 점검 했으니까 말야, 아저씨는 너네들이 떠드는 걸 볼 수 있는 것 만으로도 정말 감회가 새롭다고……"
StrEvent.csv,jp,梅と……カニみそだと！？そんなの美味しくなるわけが…,매실에……게 내장이라고!? 그게 맛이 있을 리가……
StrEvent.csv,jp,にゃ？梅はおいしいし、カニみそもおいしいにゃ！だから組み合わせれば絶対美味しくなるにゃ！,냥? 매실 장아찌는 밥 도둑이지 않느냥. 게 내장도 밥 도둑이니까냥. 두 개를 합치면 밥 대도둑이 되는 거다냥!
StrEvent.csv,jp,試食してないんかーい！,먹어보지도 않고 말하는거였구나!
StrEvent.csv,jp,一番美味しい月餅は当日まで残しておいて、ご主人と一緒に食べるって決めたにゃ！それにしても、ご主人も中秋節も、なかなか来ないにゃ～…,"가장 맛있는 월병은 추석 당일까지 남겨두고 주인과 함께 먹을 거다냥! 하지만 추석에도 주인은, 올 기색이 없어보인다냥~…"
StrEvent.csv,jp,何か一姫のCatChatって、いっっっつも食べ物のことか何かの宣伝な気がするんだけど、気のせい？麻雀より食べるのが好きとか？,"이치히메 글은 매번 마작보다 먹는 얘기가 많은 것 같은데, 기분 탓인가?"
StrEvent.csv,jp,にゃ？美樹が言ってたにゃ、CatChatは自分の大好きなことについてつぶやけばいいって。食べ物だけじゃダメかにゃ？だったら…そうにゃ、ご主人の日常のことも毎日つぶやいちゃうにゃ！例えば今日のお昼ご飯は、ご主人はいつもよりご飯1杯分多く食べたとかにゃ！,"냥? 미키가 그랬다냥. 캣챗은 자기가 좋아하는 글을 쓰면 된다고 말이다냥. 음식 글만 쓰는 건 안됐었던거냥? 그럼……앗, 주인도 매번 쓸데없이 쓰고 있지 않느냥!! 예를 들어, 오늘 점심은 컨디션이 좋아 1그릇 더 먹었다던가!"
StrEvent.csv,jp,最近なんやお客様が減り気味やなぁと思っとったら、そろそろ中秋節やからやな。帰省の準備とか色々やらんとあかんなぁ。\nそうや、ウチもしばらく閉館にして、どっかで休暇を取ったらええんちゃう？せっかくやし、名月でも見に行こか？,"요새 뭔가 손님이 점점 준다 싶드이마, 곧 있으면 추석이라 그런갑제. 귀성 준비나 뭐 이것저것 할 일이 많나배.\n맞다, 글먼 내도 잠깐 문 닫고 어디 휴가나 가 보까? 날도 날이겠다, 보름달 구경은 어떨라나?"
StrEvent.csv,jp,せやったら、ここ迷蝶茶楼の二階は一飜市内でも絶好の月見スポットなんですよぉ。おかみさんのために、席を押さえときましょか？,"그렇다면, 이 미접찻집의 2층은 일판시 시내에서 손꼽히는 달맞이 명소랍니다. 아주머니, 자리라도 맡아둘까요?"
StrEvent.csv,jp,はっ、あんたらのとこはいっつもお茶、お茶…茶しかなくて何が屈指のスポットや！酒のない月見なんて月見やあらへんわ！,"하이고, 맨날 차 차 차삐 없으믄서 무신 굴지의 명소고 나발이고? 술 없이 달만 쳐보는건 달맞이로 안 쳐준다!"
StrEvent.csv,jp,休暇はいいけど、暴飲暴食には気を付けるワン。,"휴식은 좋지만, 과음과 폭식은 조심해야 할거다멍."
StrEvent.csv,jp,ワン次郎さん、気を付けるんはウチよりもあんたの方やないの？,"멍지로, 조심해야 하는 건 내보다 네제?"
StrEvent.csv,jp,実は数日前に出来のよい茶が手に入ったゆえ、ちょうど福姫を誘おうと思うとったのだが……,실은 며칠 전에 꽤 괜찮은 차를 얻게 되서 말야. 마침 후지를 초대하려 했었는데……
StrEvent.csv,jp,はは～ん、それは奇遇やなぁ。ウチもちょうどええお酒をもらったとこなんやけど、一緒に飲める人がおらんくてな。明日そっちに行くわ。非名のやつはなーんもわかっとらん、酒も飲まんで商売なんかできるか！,"하항~ 희안타, 내도 인자 술 한잔 걸칠라는 참이었는데, 같이 마실 사람이 없어가. 내 낼 글로 가께. 페이밍은 모른다. 술 안마시고 장사를 우얘 하노?"
StrEvent.csv,jp,閉館だけは、閉館だけはやめて……！おかみさん！私、麻雀がしたいんです……！！,"문 닫는 것만은, 문 닫는 것 만은 제발……! 아주머니, 저, 마작이 하고 싶어요……!"
StrEvent.csv,jp,おや？{0}さん、ウチを麻雀に誘うなんて珍しいな？せやな……ほな、もしあんさんが一回でもウチに勝てたら、閉館は無し、来年の場代も3割引きでどうです？,"얼레? {0}이가 마작 초대를 다 한다이? 그라모……니가 내 한번이라도 이기면 문 안 닫고, 내년까지 자릿세 30프로 깎아주는걸로 괜찮나?"
StrEvent.csv,jp,福姫って、こういう行事とか好きなんだっけ？行くところがまだ決まってないんだったら、うちくる？,"후지는 이런 축제같은 걸 좋아한다고 했었지? 갈 곳이 정해지지 않았다면, 우리 집은 어때?"
StrEvent.csv,jp,伝統行事が嫌いな一飜市民なんていません！って、さすがにその誘い方は直球すぎへん？まぁ、気が向いたらあんたと月見を楽しみながら、中秋節の由来を教えたりますから、楽しみに待っとってな。,"전통행사를 싫어하는 일판시 시민은 없다카이! 하지만, 그 권유하는 방식은 너무 직구니 말이제? 뭐어, 마음이 내키면 달 구경을 즐기며 추석의 유래부터 쭈욱 가르쳐줄테니, 기대하고 기다리라."
StrEvent.csv,jp,にゃ———！！\n私が丹精込めて作った肉球型の限定月餅の生地、うさぎ形にされてるにゃ！\n犯人はどこのどいつにゃ！！,"냐앙───!!\n정성껏 만든 냥발젤리 월병 반죽이, 토끼 모양으로 되어버렸다냥!\n범인은 누구냥!! 이 안에 있다냥!!"
StrEvent.csv,jp,えっ…神社の生地もやられてたなんて。こっちのは形もそうだけど、中身の餡も抹茶わさび味にされたんだよね…,"큭…신사의 반죽도 그렇게 되어버리다니, 이쪽은 모양도 그렇고, 팥소까지 와사비맛으로 변해버렸다고……."
StrEvent.csv,jp,つまみ食いしたのか？,설마 손 댄거냐?
StrEvent.csv,jp,いやぁ、部員の新作だと思ってつい…,"아니, 부원의 신작인 줄 알았는데……"
StrEvent.csv,jp,にゃ～、これじゃ限定月餅が今年の発売日に間に合わないにゃ！！,냐앙~ 이러면 한정 월병을 내놓는 날이 늦어지지 않느냥!
StrEvent.csv,jp,明日までに無くなった餡が見つからなければ、そうなるかもね。ははは…,"내일까지 없어진 팥소를 찾지 못한다면, 그렇게 되겠지. 하하하…"
StrEvent.csv,jp,そんにゃ…ご主人にもまだ食べて貰ってないのに…,그렇게 된다면……주인도 아직 맛도 못본 건데…
StrEvent.csv,jp,千月神社でも今朝似たような月餅を頂きました。なぜか神棚に置かれていて…,천월신사에서도 오늘 아침 비슷한 월병을 받았습니다. 왜인지 신단에도 있던데…
StrEvent.csv,jp,犯人の姿を見たかにゃ？,범인의 모습을 보았느냥?
StrEvent.csv,jp,いいえ、起きてすぐ神棚を見に行ったときにはもう……もう少し早く起きていれば、犯人の姿を見られたかもしれませんが…。,아니요. 잠에서 깨어나 신단에 갔을 때는 이미 늦었었답니다……조금 더 일찍 일어났더라면 범인의 모습을 봤었을텐데……
StrEvent.csv,jp,この形……くっくっく。「全ての不可能を消去して、最後に残ったものが如何に奇妙なことであっても、それが真実となる。」ってさ。,"이 형태…큭큭큭, 「할아버지의 이름을 걸고 진실을 밝히겠어」 같은 상황 아닌가?"
StrEvent.csv,jp,お前は何を言ってるんだにゃ？,네 녀석은 무슨 헛소리 하는거냥?
StrEvent.csv,jp,私の推理によると、犯人の化けの皮は間もなく剥がれるはすだ。安心したまえ。,"내 추리에 따르면, 범인의 모습은 곧 나올 것이니, 안심하고 기다리라고."
StrEvent.csv,jp,この形、どっかで見たことあるような……,"이 형태, 어디선가 본 적이 있는데……"
StrEvent.csv,jp,ご主人、犯人は誰だかわかるのにゃ！？,"주인, 범인이 누군지 알고 있느냥!?"
StrEvent.csv,jp,一姫、もっとこの月餅の形を見てみて。この形に見覚えはない？,"이치히메, 이 월병 모양을 잘 봐봐. 기억나는 거 없어?"
StrEvent.csv,jp,にゃ？そういえば、この形のクッキーなら最近いっぱい食べたにゃ。それで、犯人は誰かにゃ？,"냥? 그러고보니, 최근에 이런 모양의 쿠키를 많이 먹었었다냥. 그래서, 범인은 누구인거냥?"
StrEvent.csv,jp,……。,…….
StrEvent.csv,jp,見つからなかったら、早めに作り直そう。私も手伝うよ。,못 찾을 거 같으면 빨리 다시 만들자고. 나도 거들테니.
StrEvent.csv,jp,ご主人…ありがとうにゃ！いっつもご主人に助けられてるのにゃ！！そうにゃ、梅カニみその他に、チョコレート味とカスタード味の月餅作りも手伝ってほしいにゃ！,"주인……고맙다냥! 언제나 주인의 도움을 받고 있다냥! 그렇다면, 매실 게 내장 맛과 초콜릿 맛, 그리고 커스터드 맛 월병을 도와줬으면 한다냥!"
StrEvent.csv,jp,中秋をテーマに、優しげ＆ロマンチックなネイルを作ってみたよ！もう1セット作ったんで、試してみたい人ぼしゅー☆彡,추석을 테마로 상냥&로맨틱 네일을 해봤어! 한 세트 더 만들어 놓았는데 하고 싶은 사람은 풋쳐 핸섭~☆
StrEvent.csv,jp,わ—お！いつもと違う感じがするね！どこがどう違うのかって聞かれるとうまく言えないんだけど！,와~우! 평소와는 뭔가 다르네! 뭐가 다른 건진 말을 못하겠지만 말야!
StrEvent.csv,jp,こういうピンクで乙女っぽいの普段やらないからかな？でもギャルの道は修羅の道、常に流行を追わなきゃだかんね！乙女風が苦手ならギャル乙女にしちゃえってやつ！,"이런 핑크핑크 소녀 느낌은 평소에 안해서 그런가? 하지만 갸루의 길은 험하고도 험한 길, 항상 유행을 따르지 않으면 안되니까 말야! 소녀 느낌을 소화하지 못한다면 갸루 소녀 느낌으로 소화하는 거지!"
StrEvent.csv,jp,ギャルの道は知らないけど、確かにキララらしいかも！いいぞ～もっと自分の道突き進んでけ～！,"갸루의 길은 잘 모르겠지만, 확실히 키라라 답네! 좋아~ 같이 좀 더 자신의 길을 달려가보자구!"
StrEvent.csv,jp,それそれ！奈々ギャルの才能あんべ！,그럼그럼! 시라이시 나나도 갸루의 재능이 있네!
StrEvent.csv,jp,はいはい！試したいで～す！こういう真っピンクなのってブルベ冬の人じゃないと無理かな？って思ってたけど、意外と日焼け肌にも似合うね！,"나나! 해보고 싶어~! 이런 핑크핑크함은 약간 챠가운 톤에 가까운 느낌이어야 어울리지 않을까? 하고 생각했었는데, 의외로 태닝한 피부에도 괜찮은 걸!"
StrEvent.csv,jp,おけぴ！今度学校に持ってく！,오키! 다음에 학교에 가지고 갈게!
StrEvent.csv,jp,藤本さんのデザイン、毎回ネイルサロン顔負けレベルよね。やっぱり藤本さんにデート用のネイル作ってもらえればよかったわ……でも、うちはネイル禁止だから、蓮ちゃんに見つからないように気を付けてね。,"후지모토의 디자인은, 매번 네일샵 수준으로 높군요. 다음에 후지모토에게 데이트용 네일을 부탁하고 싶긴 한데……하지만, 우리 학교는 네일 금지니까. 렌에게 들키지 않도록 조심하라구요."
StrEvent.csv,jp,アハハ…。そーだ、今度先生にネイルしたげるから、この件はナイショにして！そんで、今度のデートの相手ってもう決まった？,"아하하…. 그렇지! 이번 네일은 선생님에게도 드릴테니, 이건 비밀로 해달라구요. 그래서 이번 데이트 상대는 정해지신 건가요?"
StrEvent.csv,jp,それは……それこそ秘密！　んもう、先生は、保健のこと以外の質問には答えられないんです！,"그건……비밀이랍니다. 으흠! 선생님은, 보건 이외의 질문엔 답할 수 없으니까요!"
StrEvent.csv,jp,オシャレ～！つい挑戦してみたくなっちゃうくらい！,쩌는데~! 나도 해보고 싶을 정도야!
StrEvent.csv,jp,あは、{0}には特別に専用デザインを用意しといたよ。今夜会う時「中秋節カップルネイル」やったげるから！,"아하, {0}에겐 딱 어울 릴만한 전용 디자인이 있거든. 오늘 밤 만나면, 「추석 커플 네일」 해줄게!"
StrEvent.csv,jp,キララさんっぽい伝統行事の祝い方だね。とても似合うよ。,"키라라답게 전통 행사를 즐기고 있구나, 너무나 잘 어울려."
StrEvent.csv,jp,{0}は？何か自分流の祝い方ってある？…{0}が伝統派なのか、イマドキ派なのか、聞いてみよっかな～って。,"{0}은? 자기만의 즐기는 방법이 있니? …{0}은 전통파인지, 아니면 대세파인지, 궁금한~걸."
StrEvent.csv,jp,凡人ども、ようやくこの日が来たのじゃ。さぁ汝ら、わらわに身も心もすべて捧げるがよい！\nそういえば、この前お主らに与えた中秋節の贈り物はどうじゃった？気に入ったかのう？ぐひひひ…,"드디어 이 날이 왔구나, 우매한 자들이여, 자, 네녀석들은 이 몸에게 몸도 마음도 모두 받들어야 할 지어다!\n이전에 네 녀석들에게 내어 준 추석 선물들은 어땠느냐? 마음에 드는지고? 크히히힛…"
StrEvent.csv,jp,にゃにゃっ！やはりこのバカウサギの仕業にゃ！月餅の餡を返せにゃ！！！,냐냣!! 역시 이 바보 토끼의 짓이었던 거냥!! 월병의 팥소를 돌려달라냥!!!
StrEvent.csv,jp,ぐひひ！ちんちくりん、それは汝が一生かけても見つからない場所に隠したのじゃ。,"크히힛! 꼬맹이, 그건 네가 평생의 시간이 지나도록 찾지 못하는 곳에 숨겨놓았다."
StrEvent.csv,jp,それと、もう一つ秘密を教えてやろう。これはあくまでもわらわの魂天神社乗っ取り計画の第一歩に過ぎないのじゃ！ぐひひひぃ～！,"그리고 한가지 더 비밀을 말해주자면, 어디까지나 이번 일은 이 몸의 혼천 신사 인수 계획의 1보일 뿐이다. 크히히히~!"
StrEvent.csv,jp,数日前の依頼はそういうことでござったか……,며칠 전의 의뢰는 그런 일이었습니까……
StrEvent.csv,jp,ん？なんのことじゃ？わらわには何のことだかさっぱりじゃ！,응? 무슨 소릴 하는 겐가? 이 몸은 무슨 말인지 도저히 이해를 못하겠구나.
StrEvent.csv,jp,承知した。,알겠습니다.
StrEvent.csv,jp,かぐや姫様が与えて下さった抹茶わさびの月餅のおかげで、一週間続いてた鼻づまりが治りました（T_T）おお、これぞ真の最強月餅、真の神様…かぐや姫様、ばんざい！！,"카구야히메님이 주신 녹차 와사비맛 월병……잊지 않겠습니다! 덕분에 일주일간 막혀버린 코가 한 번에 뻥 뚫렸으니까요. (T_T) 오오, 이것은 정말이지 너무나도 완벽한 월병, 그리고 진정한 여신……카구야히메님의 축복이니!"
StrEvent.csv,jp,かぐや姫様バンザイ＼(^o^)／！,"카구야히메님, 만세 ＼(^o^)／！"
StrEvent.csv,jp,じゃ、今日はかぐや姫にお願いすれば願いを叶えてもらえるの？,"그럼, 오늘은 카구야히메에게 소원을 빌면 소원을 들어주는 건가?"
StrEvent.csv,jp,凡人よ、それは神への挑発じゃな。よし、どんな願いか言うてみろ！ただし節つきでのう！ぐひひ！,"우매한 자여, 그것은 신에 대한 도발일지어다. 좋다. 말해보긴 하거라! 시 한 소절 뽑아준다면 말이지! 크히힛!"
StrEvent.csv,jp,そうだな……うーさぎうさぎ、なにみてはねる、盗んだ月餅の餡、はよかえせ……？,"그렇네…그러면 해볼까. 토끼님, 옛 사람이 말하길 그 달에는 신이 있어, 이름은 카구야히메라고 한다네. 나는 밤이 깊었는데 팥소를 잊지 못해 엉킨 서리를 젖어 새벽이 이르노라. 그 마음 서운하여 돌아서지 못하네, 어때?"
StrEvent.csv,jp,ばかもの！！,바보같도다!!
StrEvent.csv,jp,やっぱりかぐや姫だったのか。ようやく魂天神社へ宣戦布告したってこと？でも、確か何年も前から魂天神社を乗っ取るって言ってなかったっけ？,"역시 범인은 카구야히메였었구나, 드디어 혼천 신사에 선전포고를 한 건가. 근데 몇 년전엔 분명 혼천신사를 탈취한다고 하지 않았었어?"
StrEvent.csv,jp,ぐひひ、これも神の策なのじゃ。神社を乗っ取るという大切な儀式じゃ、よき日に行わなければの。,"크히힛, 이것도 신으로써의 계책, 신사를 인수하는 중요한 의식은 중요한 날에 행하지 않으면 안되는 법이다."
StrEvent.csv,jp,凡人よ、今日からわらわに付くがよい。来年の今日はわらわの神社の創立記念日じゃ！ぐひひひ！,"우매한 자여, 오늘부터 이 몸에게 잘 뵈는 게 좋을 것이다. 이제부터 오늘은 이 몸의 신사 창립 기념일일테니까! 크히히힛!"
StrEvent.csv,jp,千月神社の金木犀の木は、良縁祈願として皆様に人気らしいです…今日は特別な日ですから、神樹もきっと、皆様の愛情円満を見守っているでしょう。,"천월 신사의 금목서 나무는 사랑스러운 인연을 찾을 수 있도록 도와준다 하여, 상당한 인기가 있답니다……오늘은 특별한 날이니, 신수도 틀림없이 여러분들의 사랑을 지켜보고 계실 거에요."
StrEvent.csv,jp,金木犀の花は綺麗だし、いい匂いがするよな。花粉は鼻にくるけど…うーっ！,"금목서의 꽃은 아름답기도 하고, 좋은 향도 나지. 꽃가루는 코를 간질거리게 만들긴 하지만……엣취!"
StrEvent.csv,jp,だから、最近配送のスタッフさんが替わったんですね…エインさん、お体ご自愛下さい。,"그래서 최근에 배달해주시는 알바분이 바뀌신 거였군요…. 에인씨, 몸 조심하시길."
StrEvent.csv,jp,魂天神社が伝統行事っぽい雰囲気なのに比べて、千月神社の方はなんかこう、現代的だよネ。,혼천신사는 전통적으로 추석을 지내는 느낌인데 천월 신사는 미묘하게 현대적이네
StrEvent.csv,jp,お爺様がいた頃は伝統的な行事も行ってましたけど、わたくしは今のままでもいいと思っています。ただし、金木犀の木に絵馬をかけるのはちょっと困りますね。皆さん揃っておかけになるので、片付けが大変で……,"할아버지가 계실때는 전통적으로 진행하기도 했었지만, 저는 지금 이대로 현대적인 모습 또한 만족스럽답니다. 그래도, 금목서 나무에 에마를 거는 건 힘들지만요. 사람이 많아 정리도 힘들어서…."
StrEvent.csv,jp,舞ちゃんは？円満な愛情、欲しいなーって思う？,마이는 어때? 금목서의 같은 사랑을 해보고 싶어?
StrEvent.csv,jp,舞、舞は…えっと、なぜそんなこと聞くんですか旦那様！恥ずかしいです…！,"마, 마이는……그러니까, 그런 걸 왜 물어 보시는 건지요, 주인님! 부끄럽게…!"
StrEvent.csv,jp,実は、舞も絵馬を書きました。それでその……旦那様、こっちにいらした時は、一緒に木にかけていただけませんか？,"실은 마이도 에마를 적어두긴 했었습니다. 그래서 그……주인님, 이쪽에 오신다면 같이 나무에 걸어주시겠습니까?"
StrEvent.csv,jp,舞ちゃんのこの衣装姿、初めて見た。,마이가 이런 옷을 입는 건 처음 보네.
StrEvent.csv,jp,旦那様…どうですか？似合いませんか…？,주인님……어떠신지요? 어울리나요…?
StrEvent.csv,jp,大丈夫、すっごく似合ってるよ。舞ちゃんは何を着ても綺麗だから、もっと自信をもって！,"좋아. 정말 잘 어울린다고. 마이는 뭘 입어도 예쁠 테니, 더욱 자신감을 가져!"
StrEvent.csv,jp,中秋節についての伝説と詩は、どれも家庭の「円満」への憧れに満ちている。だから満月の日を中秋節と決めたんだろうな。十五夜より十六夜の方が月が丸いって言い伝えがある地域もあるし、お月見するなら今日が一番かもしれないね。,"추석에 대한 전설과, 시는 모두 가정의 「풍요」에 대한 기대로 만들어졌죠. 그래서 보름달이 추석을 상징하게 됐구요. 만월 보다 보름달이 동그랗단 얘기가 있기도 하니, 달 구경은 오늘이 제격이겠지요."
StrEvent.csv,jp,弊社で編集業に就くこと、一度本気で検討してみてくれないかしら。君の才能と経歴なら、きっとうちでも輝けるわ。,"저희 회사에서 편집을 해보시는 것도 한 번 고려해보시지 않겠습니까? 당신의 재능과 경력이라면, 틀림없이 우리 회사에서도 빛날 텐데요."
StrEvent.csv,jp,コンクリートジャングルの中で暮らすより、やはり私は自由でいたいな。,"저는 콘크리트 감옥 속에서 사는 것보다, 자유롭고 싶어서 말이지요."
StrEvent.csv,jp,サミール氏は伝統文化の分野にも造詣が深いのだな。私も見習わなければ。,사미르는 전통문화에도 조예가 깊구나. 나도 본 받아야지.
StrEvent.csv,jp,そんな大げさな。長年の旅で見聞きしただけさ。いろんな人に出会えて、いろんな事を経験できたおかげだ。サターンさんもそうだろう？,"그럴리가요, 과찬이랍니다. 단지 오랜 여행으로 보고, 여러 사람을 만나, 많은 사람을 만나고, 보고, 듣기에 알고 있을 뿐이니까요. 사탄씨도 그렇게 하고계시지 않습니까?"
StrEvent.csv,jp,どんな伝説があるのかなぁ。サミールは私の知らない民間伝承をいっぱい知ってそう。,"사미르는 내가 모르는 각종 민간 전승들을 많이 알 것 같은데, 알려주지 않을래?"
StrEvent.csv,jp,そうだね、いっぱいあるよ。ここで全部言うのはさすがに無理だから、本当に聞きたいなら教えてあげる。少なくとも一晩中はかかりそうだけどね。,"그럼요. 언제든지. 하지만 여기서 말하기엔 한참 오래 걸려 무리일 테니, 듣고 싶으시다면 다음에 만났을때 알려드리지요. 밤새 걸리겠지만요."
StrEvent.csv,jp,サミールは中秋節の日に一緒にいたい人はいるの？この街ではいつも一人でいるみたいだけど……。,사미르는 추석에 뭐해? 약속은 있어? 이 동네에선 항상 혼자 있는 것 같은데
StrEvent.csv,jp,ははっ、孤独感を紛らわせる話でもしようかと思ったんだけど、残念ながら僕にはもう団らんできる家族はいなくてね……。でも、君さえよければ、これからは僕とも中秋の名月を見てくれないかい？,"하하, 고독을 달랠 얘기라도 하려 했었답니다. 저에겐 유감스럽게도 풍요로이 지낼 수 있는 가족이 없으니까요……. 괜찮다면, 이제부터 저와도 추석을 함께 보내주시겠습니까?"
StrEvent.csv,jp,にゃ～……みんな、このところ、一飜市中がなんか変な雰囲気だと思わないかにゃ？,냐앙~……요즘 일판시가 뭔가 이상한 분위기인 거 다들 느껴지지 않느냥?
StrEvent.csv,jp,一姫ちゃん、変ってどんな風に？もしかして穢れとか……？,"이치히메양, 어떻게 변했단 건가요? 혹시나 불경스러워졌단 건지……?"
StrEvent.csv,jp,ん～、それとは違うみたいにゃ……もしそういうやつなら、舞の方が先に気付くと思うにゃ。,"음……그것과는 조금 다르다 해야할지……만약 불경스러워 진 거라면, 마이가 먼저 알아차릴 거라 생각한다냥."
StrEvent.csv,jp,そんな、舞はそこまですごくないですよ……。感じ取れない時もありますし。,그럴리가요. 마이라 하더라도 그렇게 대단하진 않답니다……느끼지 못하는 것도 있으니까요.
StrEvent.csv,jp,さてはわらわがしばらく構ってやらなんだから寂しがっておるのじゃな、ちんちくりん？,"이 몸이 신경 써주지 않으니 외로워진 것 아닌고, 꼬맹이여?"
StrEvent.csv,jp,今大事な話をしてるのにゃ！　バカウサギは引っ込んでろにゃ！,지금 진지하게 이야기 하는 거다냥! 바보 토끼는 빠지라냥!
StrEvent.csv,jp,ぐひひ、わらわがリプした途端元気全開になったではないか！,"크히힛, 이 몸이 립서비스 해주니 기운이 넘치지 않느뇨!"
